change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
within_category,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,24,1,1,0,2.08875739645,1.98295454545,-0.105802851,2026-08-10,2026-08-17,"Talkspace moved from rank #1 to #1 within Digital Health, Specialty, Benefits at 24 months; return +208.9% to +198.3%."
within_category,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,3,8,9,-1,0.00578034682081,0.00961538461538,0.00383503779457,2026-08-10,2026-08-17,"Talkspace moved from rank #8 to #9 within Digital Health, Specialty, Benefits at 3 months; return +0.6% to +1.0%."
within_category,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,12,8,8,0,0.0244252873563,-0.094414893617,-0.118840180973,2026-08-10,2026-08-17,"Teladoc moved from rank #8 to #8 within Digital Health, Specialty, Benefits at 12 months; return +2.4% to -9.4%."
within_category,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,24,7,7,0,-0.0027972027972,-0.042194092827,-0.0393968900298,2026-08-10,2026-08-17,"Teladoc moved from rank #7 to #7 within Digital Health, Specialty, Benefits at 24 months; return -0.3% to -4.2%."
within_category,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,3,9,8,1,-0.0165517241379,0.0707547169811,0.087306441119,2026-08-10,2026-08-17,"Teladoc moved from rank #9 to #8 within Digital Health, Specialty, Benefits at 3 months; return -1.7% to +7.1%."
within_category,stock,Health Care Real Estate,CTRE,CareTrust REIT,12,4,4,0,0.252887537994,0.143657817109,-0.109229720885,2026-08-10,2026-08-17,CareTrust REIT moved from rank #4 to #4 within Health Care Real Estate at 12 months; return +25.3% to +14.4%.
within_category,stock,Health Care Real Estate,CTRE,CareTrust REIT,24,3,3,0,0.481135465325,0.393100970176,-0.088034495149,2026-08-10,2026-08-17,CareTrust REIT moved from rank #3 to #3 within Health Care Real Estate at 24 months; return +48.1% to +39.3%.
within_category,stock,Health Care Real Estate,CTRE,CareTrust REIT,3,7,7,0,-0.00913461538462,-0.0576081672338,-0.0484735518492,2026-08-10,2026-08-17,CareTrust REIT moved from rank #7 to #7 within Health Care Real Estate at 3 months; return -0.9% to -5.8%.
within_category,stock,Health Care Real Estate,DOC,Healthpeak properties,12,3,3,0,0.262382075472,0.201039861352,-0.06134221412,2026-08-10,2026-08-17,Healthpeak properties moved from rank #3 to #3 within Health Care Real Estate at 12 months; return +26.2% to +20.1%.
within_category,stock,Health Care Real Estate,DOC,Healthpeak properties,24,7,7,0,-0.0101710587147,-0.0321229050279,-0.0219518463132,2026-08-10,2026-08-17,Healthpeak properties moved from rank #7 to #7 within Health Care Real Estate at 24 months; return -1.0% to -3.2%.
within_category,stock,Health Care Real Estate,DOC,Healthpeak properties,3,2,2,0,0.0901221995927,0.0738636363636,-0.0162585632291,2026-08-10,2026-08-17,Healthpeak properties moved from rank #2 to #2 within Health Care Real Estate at 3 months; return +9.0% to +7.4%.
within_category,stock,Health Care Real Estate,MPT,Medical Properties Trust,12,,,,,,,2026-08-10,2026-08-17,Medical Properties Trust moved from rank unavailable within Health Care Real Estate at 12 months; return unavailable.
within_category,stock,Health Care Real Estate,MPT,Medical Properties Trust,24,,,,,,,2026-08-10,2026-08-17,Medical Properties Trust moved from rank unavailable within Health Care Real Estate at 24 months; return unavailable.
within_category,stock,Health Care Real Estate,MPT,Medical Properties Trust,3,8,8,0,-0.0909090909091,-0.172277227723,-0.0813681368139,2026-08-10,2026-08-17,Medical Properties Trust moved from rank #8 to #8 within Health Care Real Estate at 3 months; return -9.1% to -17.2%.
within_category,stock,Health Care Real Estate,NHI,National Health Investors,12,7,7,0,0.00507207688201,-0.0229038306992,-0.0279759075812,2026-08-10,2026-08-17,National Health Investors moved from rank #7 to #7 within Health Care Real Estate at 12 months; return +0.5% to -2.3%.
within_category,stock,Health Care Real Estate,NHI,National Health Investors,24,6,6,0,0.0069537309441,-0.018037420918,-0.0249911518621,2026-08-10,2026-08-17,National Health Investors moved from rank #6 to #6 within Health Care Real Estate at 24 months; return +0.7% to -1.8%.
within_category,stock,Health Care Real Estate,NHI,National Health Investors,3,6,6,0,0.000531490831783,-0.0225110545357,-0.0230425453675,2026-08-10,2026-08-17,National Health Investors moved from rank #6 to #6 within Health Care Real Estate at 3 months; return +0.1% to -2.3%.
within_category,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,12,5,5,0,0.213016270338,0.134601316752,-0.078414953586,2026-08-10,2026-08-17,Omega Healthcare Investors moved from rank #5 to #5 within Health Care Real Estate at 12 months; return +21.3% to +13.5%.
within_category,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,24,4,5,-1,0.27358738502,0.243120491584,-0.030466893436,2026-08-10,2026-08-17,Omega Healthcare Investors moved from rank #4 to #5 within Health Care Real Estate at 24 months; return +27.4% to +24.3%.
within_category,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,3,4,4,0,0.0269124814579,-0.0169025987746,-0.0438150802325,2026-08-10,2026-08-17,Omega Healthcare Investors moved from rank #4 to #4 within Health Care Real Estate at 3 months; return +2.7% to -1.7%.
within_category,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,12,6,6,0,0.123931623932,0.100758396533,-0.023173227399,2026-08-10,2026-08-17,Sabra Health Care REIT moved from rank #6 to #6 within Health Care Real Estate at 12 months; return +12.4% to +10.1%.
within_category,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,24,5,4,1,0.26139088729,0.25509573811,-0.00629514918,2026-08-10,2026-08-17,Sabra Health Care REIT moved from rank #5 to #4 within Health Care Real Estate at 24 months; return +26.1% to +25.5%.
within_category,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,3,5,5,0,0.0139759036145,-0.0169327527818,-0.0309086563963,2026-08-10,2026-08-17,Sabra Health Care REIT moved from rank #5 to #5 within Health Care Real Estate at 3 months; return +1.4% to -1.7%.
within_category,stock,Health Care Real Estate,VTR,"Ventas, Inc",12,2,2,0,0.361528365174,0.350450051645,-0.011078313529,2026-08-10,2026-08-17,"Ventas, Inc moved from rank #2 to #2 within Health Care Real Estate at 12 months; return +36.2% to +35.0%."
within_category,stock,Health Care Real Estate,VTR,"Ventas, Inc",24,2,2,0,0.572511369378,0.566586785347,-0.005924584031,2026-08-10,2026-08-17,"Ventas, Inc moved from rank #2 to #2 within Health Care Real Estate at 24 months; return +57.3% to +56.7%."
within_category,stock,Health Care Real Estate,VTR,"Ventas, Inc",3,3,3,0,0.0699060279624,0.0465408805031,-0.0233651474593,2026-08-10,2026-08-17,"Ventas, Inc moved from rank #3 to #3 within Health Care Real Estate at 3 months; return +7.0% to +4.7%."
within_category,stock,Health Care Real Estate,WELL,Welltower,12,1,1,0,0.409986311968,0.445794966237,0.035808654269,2026-08-10,2026-08-17,Welltower moved from rank #1 to #1 within Health Care Real Estate at 12 months; return +41.0% to +44.6%.
within_category,stock,Health Care Real Estate,WELL,Welltower,24,1,1,0,1.01805792164,1.03174603175,0.01368811011,2026-08-10,2026-08-17,Welltower moved from rank #1 to #1 within Health Care Real Estate at 24 months; return +101.8% to +103.2%.
within_category,stock,Health Care Real Estate,WELL,Welltower,3,1,1,0,0.103853142618,0.10189950407,-0.001953638548,2026-08-10,2026-08-17,Welltower moved from rank #1 to #1 within Health Care Real Estate at 3 months; return +10.4% to +10.2%.
within_category,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,12,1,1,0,0.473993288591,0.509659969088,0.035666680497,2026-08-10,2026-08-17,Consensus Cloud Solutions moved from rank #1 to #1 within Health IT and Data at 12 months; return +47.4% to +51.0%.
within_category,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,24,1,1,0,0.768495218923,0.937035200793,0.16853998187,2026-08-10,2026-08-17,Consensus Cloud Solutions moved from rank #1 to #1 within Health IT and Data at 24 months; return +76.8% to +93.7%.
within_category,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,3,9,6,3,0.0335294117647,0.37959039548,0.346060983715,2026-08-10,2026-08-17,Consensus Cloud Solutions moved from rank #9 to #6 within Health IT and Data at 3 months; return +3.4% to +38.0%.
within_category,stock,Health IT and Data,DH,Definitive Healthcare,12,12,12,0,-0.815155440415,-0.834832041344,-0.019676600929,2026-08-10,2026-08-17,Definitive Healthcare moved from rank #12 to #12 within Health IT and Data at 12 months; return -81.5% to -83.5%.
within_category,stock,Health IT and Data,DH,Definitive Healthcare,24,12,12,0,-0.816580976864,-0.840995024876,-0.024414048012,2026-08-10,2026-08-17,Definitive Healthcare moved from rank #12 to #12 within Health IT and Data at 24 months; return -81.7% to -84.1%.
within_category,stock,Health IT and Data,DH,Definitive Healthcare,3,12,11,1,-0.251075889577,-0.208812971902,0.042262917675,2026-08-10,2026-08-17,Definitive Healthcare moved from rank #12 to #11 within Health IT and Data at 3 months; return -25.1% to -20.9%.
within_category,stock,Health IT and Data,DOCS,Doximity,12,11,11,0,-0.588465004506,-0.619223092277,-0.030758087771,2026-08-10,2026-08-17,Doximity moved from rank #11 to #11 within Health IT and Data at 12 months; return -58.8% to -61.9%.
within_category,stock,Health IT and Data,DOCS,Doximity,24,8,8,0,-0.230337078652,-0.306293706294,-0.075956627642,2026-08-10,2026-08-17,Doximity moved from rank #8 to #8 within Health IT and Data at 24 months; return -23.0% to -30.6%.
within_category,stock,Health IT and Data,DOCS,Doximity,3,8,7,1,0.0546574287914,0.307327358988,0.252669930197,2026-08-10,2026-08-17,Doximity moved from rank #8 to #7 within Health IT and Data at 3 months; return +5.5% to +30.7%.
within_category,stock,Health IT and Data,HCAT,Health Catalyst,12,8,8,0,-0.388692579505,-0.366438356164,0.022254223341,2026-08-10,2026-08-17,Health Catalyst moved from rank #8 to #8 within Health IT and Data at 12 months; return -38.9% to -36.6%.
within_category,stock,Health IT and Data,HCAT,Health Catalyst,24,11,11,0,-0.73984962406,-0.726128793486,0.013720830574,2026-08-10,2026-08-17,Health Catalyst moved from rank #11 to #11 within Health IT and Data at 24 months; return -74.0% to -72.6%.
within_category,stock,Health IT and Data,HCAT,Health Catalyst,3,4,1,3,0.138157894737,0.554621848739,0.416463954002,2026-08-10,2026-08-17,Health Catalyst moved from rank #4 to #1 within Health IT and Data at 3 months; return +13.8% to +55.5%.
within_category,stock,Health IT and Data,IQV,Iqvia,12,2,3,-1,0.327143333704,0.238474017479,-0.088669316225,2026-08-10,2026-08-17,Iqvia moved from rank #2 to #3 within Health IT and Data at 12 months; return +32.7% to +23.8%.
