report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-17,2026-08-14,category,"Digital Health, Specialty, Benefits",,"Digital Health, Specialty, Benefits",12,0.091407915079,9,,,26312964338.3,1,2026-08-14
2026-08-17,2026-08-14,category,Health IT and Data,,Health IT and Data,12,-0.303148912292,10,,,470568402022,1,2026-07-31
2026-08-17,2026-08-14,category,Precision Diagnostics,,Precision Diagnostics,24,1.26603374331,1,,,168611092169,0.961195568365,2026-08-14
2026-08-17,2026-08-14,category,Outpatient and Home Providers,,Outpatient and Home Providers,24,0.979466509081,2,,,64788787758.1,1,2026-08-14
2026-08-17,2026-08-14,category,Health Care Real Estate,,Health Care Real Estate,24,0.787393680745,3,,,266432919584,0.989606378205,2026-08-14
2026-08-17,2026-08-14,category,Pharma Distribution,,Pharma Distribution,24,0.632957569658,4,,,222577856249,1,2026-08-14
2026-08-17,2026-08-14,category,"Digital Health, Specialty, Benefits",,"Digital Health, Specialty, Benefits",24,0.499253980766,5,,,26312964338.3,0.955175769491,2026-08-14
2026-08-17,2026-08-14,category,Inpatient Non-Acute Providers,,Inpatient Non-Acute Providers,24,0.21507869941,6,,,31441382422.3,1,2026-08-14
2026-08-17,2026-08-14,category,Health System Providers,,Health System Providers,24,0.154536781621,7,,,119831113197,1,2026-08-14
2026-08-17,2026-08-14,category,Health IT and Data,,Health IT and Data,24,0.104340175233,8,,,470568402022,1,2026-07-31
2026-08-17,2026-08-14,category,Payers,,Payers,24,-0.0692561963074,9,,,769783972395,1,2026-08-14
2026-08-17,2026-08-14,category,Value-Based Care,,Value-Based Care,24,-0.0947416879046,10,,,7199786717.83,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",AMWL,Amwell,3,0.64464993395,1,6,1,179616192.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,WELL,Welltower,3,0.10189950407,1,49,1,166862860587,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,HCAT,Health Catalyst,3,0.554621848739,1,9,1,154438501.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,THC,Tenet Health,3,0.362249567782,1,20,1,20514630820,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,3,0.19449825649,1,35,1,2757630145.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,LFST,Lifestance Health,3,0.623529411765,1,7,1,4001624847.36,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,OSCR,Oscar Health,3,0.404802744425,1,13,1,9412611460,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,HSIC,Henry Schein,3,0.234460946095,1,30,1,10151122216.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,TXG,10x Genomics,3,1.64575471698,1,1,1,6076123205.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,AGL,Agilon Health,3,0.185611158693,1,39,1,2073627800,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",GDRX,GoodRx,3,0.534979423868,2,10,2,1039733395.11,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,DOC,Healthpeak properties,3,0.0738636363636,2,53,2,15050032094.7,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,VEEV,Veeva Systems,3,0.534369885434,2,11,2,33102693840,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,ARDT,Ardent Health Partners,3,0.080198019802,2,51,2,1541012833.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,PACS,PACS Group,3,0.185699039488,2,38,2,7282112019.76,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,AVAH,Aveanna Healthcare,3,0.59585492228,2,8,2,2038188700.08,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CLOV,Clover Health,3,0.325648414986,2,22,2,2196273631.08,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,COR,Cencora,3,0.2177253502,2,33,2,59590161456.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,NEO,NeoGenomics,3,0.934466019417,2,2,2,2092864917.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,EVH,Evolent Health,3,0.181818181818,2,40,2,347566497.03,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",OMDA,Omada Health,3,0.451690821256,3,12,3,1179458378.88,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,VTR,"Ventas, Inc",3,0.0465408805031,3,58,3,47965614030.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,PHR,Phreesia,3,0.400228050171,3,14,3,663241568.97,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,CYH,Community Health Systems,3,0.063829787234,3,57,3,417387696.72,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,3,0.158945986497,3,41,3,11018041815.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,USPH,US Physical Therapy,3,0.293424613915,3,24,3,1154497333.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,HUM,Humana,3,0.275072102779,3,26,3,43692420868.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,CAH,Cardinal Health,3,0.204764344262,3,34,3,54698777435.2,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,CERT,Certara,3,0.785714285714,3,3,3,1189802484,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,ASTH,Astrana Health,3,0.0666492420282,3,55,3,1763186344.08,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",CON,Concentra Group,3,0.369540007731,4,19,4,3982170593.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,3,-0.0169025987746,4,67,4,15143989930,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,IQV,Iqvia,3,0.399361400189,4,15,4,38684292000,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,UHS,Universal Health Services,3,0.00818311195446,4,65,4,10196742962.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,3,0.0224010806551,4,60,4,10383598441.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,ADUS,Addus HomeCare,3,0.275664981315,4,25,4,2121438440.16,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CNC,Centene,3,0.157885704479,4,42,4,30736368900,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,MCK,McKesson,3,0.142564129534,4,44,4,97224871780.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,NTRA,Natera,3,0.663071474565,4,4,4,39411440972.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,PRVA,Privia Health Group,3,-0.041394335512,4,71,4,2982712892.58,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",HQY,HealthEquity,3,0.27455275648,5,27,5,8775718420.29,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,3,-0.0169327527818,5,68,5,5277860538.96,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,WAY,Waystar,3,0.382041271612,5,17,5,4047809061.76,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,HCA,HCA Healthcare,3,-0.0433096926714,5,72,5,87161338885,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,OPCH,Option Care Health,3,0.22669057377,5,31,5,3449554146.29,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,MOH,Molina Healthcare,3,0.148332342289,5,43,5,10211364000,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,AHCO,Accendra Health,3,-0.454971857411,5,82,5,912923359.92,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,GH,Guardant Health,3,0.656236831016,5,5,5,21443206004.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,PIII,P3 Health,3,-0.0535872453499,5,73,5,32693184.14,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",PGNY,Progyny,3,0.130322580645,6,45,6,2465903007.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,NHI,National Health Investors,3,-0.0225110545357,6,69,6,3715308205.35,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,3,0.37959039548,6,18,6,669685380,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,CHE,Chemed (Vitas),3,0.226336501507,6,32,6,7054119350.92,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,UNH,UnitedHealth,3,0.0200076171131,6,61,6,380076600000,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,QDEL,QuidelOrtho,3,0.385658914729,6,16,6,1198797586.62,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",HIMS,Hims & Hers,3,0.12375249501,7,47,7,6427580190.15,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,CTRE,CareTrust REIT,3,-0.0576081672338,7,74,7,9648051197.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,DOCS,Doximity,3,0.307327358988,7,23,7,3812680930.62,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,PNTG,Pennant Group,3,0.106047819972,7,48,7,1342375375.77,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,ELV,Elevance,3,0.0194560456351,7,62,7,81508153953.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,ILMN,Illumina,3,0.339203030728,7,21,7,30654510000,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,3,0.0707547169811,8,54,8,1219099780.91,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,MPT,Medical Properties Trust,3,-0.172277227723,8,78,8,2769203000,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,SOLV,Solventum,3,0.192970643684,8,36,8,13571702000,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,FMS,Fresenius,3,0.100462962963,8,50,8,13782736811.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CVS,CVS Health,3,0.0132443424758,8,63,8,135133460000,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,LH,Labcorp Holdings,3,0.270487220447,8,28,8,25268306000,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,3,0.00961538461538,9,64,9,874415594.52,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,MDRX,Veradigm,3,-0.04,9,70,9,,0,2026-07-31
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,SGRY,Surgery Partners,3,0.0774193548387,9,52,9,2014137694.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CI,Cigna,3,-0.00949977214569,9,66,9,73736307618.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,DGX,Quest Diagnostics,3,0.25609560045,9,29,9,25796461699.2,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",LFMD,LifeMD,3,-0.203233256351,10,79,10,169268785,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,OMCL,Omnicell,3,-0.134972170686,10,77,10,1689541469.35,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,BTSG,BrightSpring Health Services,3,0.0658031088083,10,56,10,12419938407.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,ALHC,Alignment Health,3,-0.112523839797,10,76,10,3080411962.65,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,TEM,Tempus AI,3,0.185977691782,10,37,10,8489455269.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,DH,Definitive Healthcare,3,-0.208812971902,11,80,11,85548500,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,DVA,Davita,3,-0.0985280865125,11,75,11,15410176650,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,BLLN,BillionToOne,3,0.129492920247,11,46,11,6542857599,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,ORCL,Oracle-Cerner,3,-0.219901528893,12,81,12,374086768770,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,PACB,PacBio,3,0.0267857142857,12,59,12,447266430.72,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,12,1.05078125,1,10,1,874415594.52,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,WELL,Welltower,12,0.445794966237,1,23,1,166862860587,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,12,0.509659969088,1,21,1,669685380,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,THC,Tenet Health,12,0.55737704918,1,18,1,20514630820,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,PACS,PACS Group,12,2.86434782609,1,2,1,7282112019.76,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,BTSG,BrightSpring Health Services,12,1.75,1,4,1,12419938407.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CNC,Centene,12,1.3681993682,1,7,1,30736368900,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,CAH,Cardinal Health,12,0.571886905955,1,17,1,54698777435.2,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,TXG,10x Genomics,12,3.19835329341,1,1,1,6076123205.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,AGL,Agilon Health,12,2.49189189189,1,3,1,2073627800,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",AMWL,Amwell,12,0.741258741259,2,13,2,179616192.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,VTR,"Ventas, Inc",12,0.350450051645,2,27,2,47965614030.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,SOLV,Solventum,12,0.240408849062,2,35,2,13571702000,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,CYH,Community Health Systems,12,0.0989010989011,2,47,2,417387696.72,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,12,0.469494756911,2,22,2,2757630145.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,LFST,Lifestance Health,12,1.28308823529,2,8,2,4001624847.36,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,OSCR,Oscar Health,12,1.09462915601,2,9,2,9412611460,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,HSIC,Henry Schein,12,0.323260613208,2,29,2,10151122216.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,GH,Guardant Health,12,1.67000679348,2,5,2,21443206004.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,PIII,P3 Health,12,0.577121771218,2,16,2,32693184.14,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",CON,Concentra Group,12,0.524526678141,3,20,3,3982170593.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,DOC,Healthpeak properties,12,0.201039861352,3,37,3,15050032094.7,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,IQV,Iqvia,12,0.238474017479,3,36,3,38684292000,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,HCA,HCA Healthcare,12,0.0224614063013,3,53,3,87161338885,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,12,0.0931576096768,3,48,3,10383598441.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,AVAH,Aveanna Healthcare,12,0.74011299435,3,14,3,2038188700.08,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CLOV,Clover Health,12,0.735849056604,3,15,3,2196273631.08,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,MCK,McKesson,12,0.29113735978,3,33,3,97224871780.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,NEO,NeoGenomics,12,1.56682769726,3,6,3,2092864917.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,ASTH,Astrana Health,12,0.391408114558,3,25,3,1763186344.08,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",OMDA,Omada Health,12,0.1709693132,4,41,4,1179458378.88,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,CTRE,CareTrust REIT,12,0.143657817109,4,43,4,9648051197.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,OMCL,Omnicell,12,0.177027453455,4,39,4,1689541469.35,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,UHS,Universal Health Services,12,-0.0473468930352,4,57,4,10196742962.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,12,0.026665559063,4,52,4,11018041815.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,PNTG,Pennant Group,12,0.556611243072,4,19,4,1342375375.77,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CVS,CVS Health,12,0.416326530612,4,24,4,135133460000,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,COR,Cencora,12,0.0717164128133,4,49,4,59590161456.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,ILMN,Illumina,12,0.906802517231,4,11,4,30654510000,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,PRVA,Privia Health Group,12,0.0343206393982,4,51,4,2982712892.58,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",HQY,HealthEquity,12,0.16509066637,5,42,5,8775718420.29,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,12,0.134601316752,5,44,5,15143989930,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,MDRX,Veradigm,12,0.0434782608696,5,50,5,,0,2026-07-31
2026-08-17,2026-08-14,stock,Health System Providers,ARDT,Ardent Health Partners,12,-0.125801282051,5,64,5,1541012833.25,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,DVA,Davita,12,0.330033978431,5,28,5,15410176650,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,HUM,Humana,12,0.35846223681,5,26,5,43692420868.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Pharma Distribution,AHCO,Accendra Health,12,-0.387453874539,5,72,5,912923359.92,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,NTRA,Natera,12,0.901177769599,5,12,5,39411440972.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Value-Based Care,EVH,Evolent Health,12,-0.496774193548,5,77,5,347566497.03,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",PGNY,Progyny,12,0.123076923077,6,45,6,2465903007.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,12,0.100758396533,6,46,6,5277860538.96,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,VEEV,Veeva Systems,12,-0.131356687217,6,65,6,33102693840,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,CHE,Chemed (Vitas),12,0.19718721215,6,38,6,7054119350.92,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,UNH,UnitedHealth,12,0.321436794842,6,30,6,380076600000,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,DGX,Quest Diagnostics,12,0.303888301719,6,31,6,25796461699.2,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",GDRX,GoodRx,12,0,7,55,7,1039733395.11,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,NHI,National Health Investors,12,-0.0229038306992,7,56,7,3715308205.35,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,WAY,Waystar,12,-0.313192904656,7,69,7,4047809061.76,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,ADUS,Addus HomeCare,12,0.00825297541482,7,54,7,2121438440.16,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,ELV,Elevance,12,0.293148560907,7,32,7,81508153953.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,LH,Labcorp Holdings,12,0.176603299061,7,40,7,25268306000,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,12,-0.094414893617,8,62,8,1219099780.91,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,HCAT,Health Catalyst,12,-0.366438356164,8,71,8,154438501.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,FMS,Fresenius,12,-0.0522328548644,8,59,8,13782736811.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,MOH,Molina Healthcare,12,0.26831452624,8,34,8,10211364000,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,PACB,PacBio,12,-0.12213740458,8,63,8,447266430.72,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",HIMS,Hims & Hers,12,-0.388309430682,9,73,9,6427580190.15,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,ORCL,Oracle-Cerner,12,-0.393748993072,9,74,9,374086768770,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,USPH,US Physical Therapy,12,-0.0529260899977,9,60,9,1154497333.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,CI,Cigna,12,-0.0481708549485,9,58,9,73736307618.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,CERT,Certara,12,-0.274047186933,9,67,9,1189802484,1,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",LFMD,LifeMD,12,-0.463452566096,10,76,10,169268785,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,PHR,Phreesia,12,-0.57212543554,10,78,10,663241568.97,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,OPCH,Option Care Health,12,-0.154484463277,10,66,10,3449554146.29,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,ALHC,Alignment Health,12,-0.0724252491694,10,61,10,3080411962.65,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,TEM,Tempus AI,12,-0.293846570886,10,68,10,8489455269.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,DOCS,Doximity,12,-0.619223092277,11,79,11,3812680930.62,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,SGRY,Surgery Partners,12,-0.340789473684,11,70,11,2014137694.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,QDEL,QuidelOrtho,12,-0.44851523332,11,75,11,1198797586.62,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,DH,Definitive Healthcare,12,-0.834832041344,12,80,12,85548500,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,MPT,Medical Properties Trust,12,,,,,2769203000,0,2026-08-14
2026-08-17,2026-08-14,stock,Precision Diagnostics,BLLN,BillionToOne,12,,,,,6542857599,0,2026-08-14
2026-08-17,2026-08-14,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,24,1.98295454545,1,3,1,874415594.52,1,2026-08-14
2026-08-17,2026-08-14,stock,Health Care Real Estate,WELL,Welltower,24,1.03174603175,1,9,1,166862860587,1,2026-08-14
2026-08-17,2026-08-14,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,24,0.937035200793,1,10,1,669685380,1,2026-08-14
2026-08-17,2026-08-14,stock,Health System Providers,THC,Tenet Health,24,0.710072769054,1,13,1,20514630820,1,2026-08-14
2026-08-17,2026-08-14,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,24,0.394606183706,1,26,1,11018041815.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Outpatient and Home Providers,BTSG,BrightSpring Health Services,24,4.13821815154,1,2,1,12419938407.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Payers,OSCR,Oscar Health,24,0.751871657754,1,12,1,9412611460,1,2026-08-14
