report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-17,2026-08-14,stock,Big Pharma,SNY,Sanofi,3,0.0241274303115,8,38,8,103635492945,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,EW,Edwards LifeSciences,3,0.125583681494,8,22,8,51591680000,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,RXRX,Recursion Pharmaceuticals,3,0.0784982935154,8,32,8,1756822875.38,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,GILD,Gilead,3,0.0677573699645,8,33,8,167922325458,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,NVS,Novartis,3,0.0189086980011,9,40,9,291322563527,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,GMED,Globus Medical,3,0.120824634656,9,24,9,11064544465.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,RNA,Avidity Biosciences,3,-0.0294784580499,9,46,9,197399120.22,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,ARGX,Argenx,3,0.0650177651003,9,34,9,52832758588.5,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,GSK,GSK,3,-0.00301993154822,10,42,10,103204573753,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,RMD,ResMed,3,0.111848622944,10,26,10,32367881525.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,NVCR,Novocure,3,-0.0358361774744,10,47,10,1894573816.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,SRPT,Sarepta,3,0.031339031339,10,36,10,1730394278.58,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,VTRS,Viatris,3,-0.0151699029126,11,43,11,20612581975.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,SYK,Stryker,3,0.105783022558,11,27,11,128865200534,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,EXEL,Exelixis,3,0.0221424296828,11,39,11,14075884648,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,AZN,AstraZeneca,3,-0.138396299152,12,51,12,241348854732,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,STE,STERIS,3,0.0998067040686,12,28,12,22693020788,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,NBIX,Neurocrine Biosciences,3,-0.035980305517,12,48,12,16879862996.9,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,MASI,Masimo,3,0.00829271025943,13,41,13,,0,2026-06-09
2026-08-17,2026-08-14,stock,Established Biotech,UTHR,United Therapeutics,3,-0.12109113933,13,50,13,22016271472.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,BSX,Boston Scientific,3,-0.0161351556568,14,44,14,71142677431.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,ALNY,Alnylam,3,-0.203254582201,14,52,14,29304196842,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,PODD,Insulet,3,-0.0279397802794,15,45,15,11554732916.7,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,IONS,Ionis Pharmaceuticals,3,-0.228883200862,15,53,15,9151770612.54,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,ISRG,Intuitive Surgical,3,-0.0631886398176,16,49,16,130099936664,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,BD,Becton Dickinson,3,,,,,,0,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,LLY,Eli Lilly,12,0.682985610998,1,4,1,1.0314149e+12,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,GMED,Globus Medical,12,0.418193825326,1,13,1,11064544465.3,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,CGON,CG Oncology,12,1.91945525292,1,1,1,6297656572.2,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,MRNA,Moderna,12,1.25981441827,1,2,1,22752453314.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,MRK,Merck,12,0.613110081938,2,5,2,316137525120,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,EW,Edwards LifeSciences,12,0.170457449527,2,26,2,51591680000,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,KRYS,Krystal Biotech,12,1.21115325747,2,3,2,9612813967.72,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,UTHR,United Therapeutics,12,0.595918628046,2,6,2,22016271472.4,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,VTRS,Viatris,12,0.529688972667,3,9,3,20612581975.8,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,MASI,Masimo,12,0.169493728472,3,27,3,,0,2026-06-09
2026-08-17,2026-08-14,stock,Emerging Biotech,CORT,Corcept Therapeutics,12,0.595511882361,3,7,3,11869203990.6,1,2026-08-14
2026-08-17,2026-08-14,stock,Established Biotech,BIIB,Biogen,12,0.513924963925,3,10,3,30799320883.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Big Pharma,JNJ,Johnson & Johnson,12,0.473901721014,4,11,4,614355449333,1,2026-08-14
2026-08-17,2026-08-14,stock,Devices & Diagnostic,DXCM,Dexcom,12,0.108709079679,4,31,4,32807744909.1,1,2026-08-14
2026-08-17,2026-08-14,stock,Emerging Biotech,BBIO,BridgeBio Pharma,12,0.55611847233,4,8,4,16074332130.9,1,2026-08-14
