change_type,entity_type,category,ticker,name,horizon_months,previous_rank,current_rank,rank_delta,previous_return,current_return,return_delta,previous_report_date,current_report_date,detail
category_performance,category,Inpatient Non-Acute Providers,,Inpatient Non-Acute Providers,24,4,6,-2,0.226872803297,0.320951783998,0.094078980701,2026-08-03,2026-08-10,Inpatient Non-Acute Providers moved from rank #4 to #6 among subcategories at 24 months; return +22.7% to +32.1%.
category_performance,category,Inpatient Non-Acute Providers,,Inpatient Non-Acute Providers,3,5,4,1,0.0985947225569,0.209885292323,0.111290569766,2026-08-03,2026-08-10,Inpatient Non-Acute Providers moved from rank #5 to #4 among subcategories at 3 months; return +9.9% to +21.0%.
category_performance,category,Payers,,Payers,12,2,5,-3,0.633919036673,0.531294337324,-0.102624699349,2026-08-03,2026-08-10,Payers moved from rank #2 to #5 among subcategories at 12 months; return +63.4% to +53.1%.
category_performance,category,Payers,,Payers,24,7,9,-2,-0.0521425451168,-0.0497519336661,0.0023906114507,2026-08-03,2026-08-10,Payers moved from rank #7 to #9 among subcategories at 24 months; return -5.2% to -5.0%.
category_performance,category,Payers,,Payers,3,3,8,-5,0.155820525683,0.0828143112801,-0.0730062144029,2026-08-03,2026-08-10,Payers moved from rank #3 to #8 among subcategories at 3 months; return +15.6% to +8.3%.
category_performance,category,Value-Based Care,,Value-Based Care,12,3,1,2,0.565502352711,1.05235726491,0.486854912199,2026-08-03,2026-08-10,Value-Based Care moved from rank #3 to #1 among subcategories at 12 months; return +56.6% to +105.2%.
category_performance,category,Value-Based Care,,Value-Based Care,24,8,10,-2,-0.131238493217,-0.121215940607,0.01002255261,2026-08-03,2026-08-10,Value-Based Care moved from rank #8 to #10 among subcategories at 24 months; return -13.1% to -12.1%.
category_performance,category,Value-Based Care,,Value-Based Care,3,1,5,-4,0.591197155801,0.193841528829,-0.397355626972,2026-08-03,2026-08-10,Value-Based Care moved from rank #1 to #5 among subcategories at 3 months; return +59.1% to +19.4%.
within_category,stock,Health Care Real Estate,DOC,Healthpeak properties,12,2,3,-1,0.301729278473,0.262382075472,-0.039347203001,2026-08-03,2026-08-10,Healthpeak properties moved from rank #2 to #3 within Health Care Real Estate at 12 months; return +30.2% to +26.2%.
within_category,stock,Health Care Real Estate,DOC,Healthpeak properties,24,4,7,-3,0.0525554484089,-0.0101710587147,-0.0627265071236,2026-08-03,2026-08-10,Healthpeak properties moved from rank #4 to #7 within Health Care Real Estate at 24 months; return +5.3% to -1.0%.
within_category,stock,Health Care Real Estate,DOC,Healthpeak properties,3,1,2,-1,0.329476248477,0.0901221995927,-0.239354048884,2026-08-03,2026-08-10,Healthpeak properties moved from rank #1 to #2 within Health Care Real Estate at 3 months; return +32.9% to +9.0%.
within_category,stock,Health Care Real Estate,MPT,Medical Properties Trust,12,,,,,,,2026-08-03,2026-08-10,Medical Properties Trust moved from rank unavailable within Health Care Real Estate at 12 months; return unavailable.
within_category,stock,Health Care Real Estate,MPT,Medical Properties Trust,24,,,,,,,2026-08-03,2026-08-10,Medical Properties Trust moved from rank unavailable within Health Care Real Estate at 24 months; return unavailable.
within_category,stock,Health Care Real Estate,MPT,Medical Properties Trust,3,5,8,-3,-0.0831683168317,-0.0909090909091,-0.0077407740774,2026-08-03,2026-08-10,Medical Properties Trust moved from rank #5 to #8 within Health Care Real Estate at 3 months; return -8.3% to -9.1%.
within_category,stock,Health Care Real Estate,NHI,National Health Investors,12,4,7,-3,0.0745829244357,0.00507207688201,-0.0695108475537,2026-08-03,2026-08-10,National Health Investors moved from rank #4 to #7 within Health Care Real Estate at 12 months; return +7.5% to +0.5%.
within_category,stock,Health Care Real Estate,NHI,National Health Investors,24,3,6,-3,0.0575331125828,0.0069537309441,-0.0505793816387,2026-08-03,2026-08-10,National Health Investors moved from rank #3 to #6 within Health Care Real Estate at 24 months; return +5.8% to +0.7%.
within_category,stock,Health Care Real Estate,NHI,National Health Investors,3,4,6,-2,-0.000782166601486,0.000531490831783,0.00131365743327,2026-08-03,2026-08-10,National Health Investors moved from rank #4 to #6 within Health Care Real Estate at 3 months; return -0.1% to +0.1%.
within_category,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,12,3,5,-2,0.26733416771,0.213016270338,-0.054317897372,2026-08-03,2026-08-10,Omega Healthcare Investors moved from rank #3 to #5 within Health Care Real Estate at 12 months; return +26.7% to +21.3%.
within_category,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,24,2,4,-2,0.368378378378,0.27358738502,-0.094790993358,2026-08-03,2026-08-10,Omega Healthcare Investors moved from rank #2 to #4 within Health Care Real Estate at 24 months; return +36.8% to +27.4%.
within_category,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,3,2,4,-2,0.0776926351639,0.0269124814579,-0.050780153706,2026-08-03,2026-08-10,Omega Healthcare Investors moved from rank #2 to #4 within Health Care Real Estate at 3 months; return +7.8% to +2.7%.
within_category,stock,Health Care Real Estate,VTR,"Ventas, Inc",12,1,2,-1,0.385333333333,0.361528365174,-0.023804968159,2026-08-03,2026-08-10,"Ventas, Inc moved from rank #1 to #2 within Health Care Real Estate at 12 months; return +38.5% to +36.2%."
within_category,stock,Health Care Real Estate,VTR,"Ventas, Inc",24,1,2,-1,0.679719777259,0.572511369378,-0.107208407881,2026-08-03,2026-08-10,"Ventas, Inc moved from rank #1 to #2 within Health Care Real Estate at 24 months; return +68.0% to +57.3%."
within_category,stock,Health Care Real Estate,VTR,"Ventas, Inc",3,3,3,0,0.0623721881391,0.0699060279624,0.0075338398233,2026-08-03,2026-08-10,"Ventas, Inc moved from rank #3 to #3 within Health Care Real Estate at 3 months; return +6.2% to +7.0%."
within_category,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,12,1,1,0,0.851475076297,0.473993288591,-0.377481787706,2026-08-03,2026-08-10,Consensus Cloud Solutions moved from rank #1 to #1 within Health IT and Data at 12 months; return +85.1% to +47.4%.
within_category,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,24,1,1,0,0.895833333333,0.768495218923,-0.12733811441,2026-08-03,2026-08-10,Consensus Cloud Solutions moved from rank #1 to #1 within Health IT and Data at 24 months; return +89.6% to +76.8%.
within_category,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,3,3,9,-6,0.325564457393,0.0335294117647,-0.292035045628,2026-08-03,2026-08-10,Consensus Cloud Solutions moved from rank #3 to #9 within Health IT and Data at 3 months; return +32.6% to +3.4%.
within_category,stock,Health IT and Data,DH,Definitive Healthcare,12,11,12,-1,-0.81756684492,-0.815155440415,0.002411404505,2026-08-03,2026-08-10,Definitive Healthcare moved from rank #11 to #12 within Health IT and Data at 12 months; return -81.8% to -81.5%.
within_category,stock,Health IT and Data,DH,Definitive Healthcare,24,11,12,-1,-0.815594594595,-0.816580976864,-0.000986382269,2026-08-03,2026-08-10,Definitive Healthcare moved from rank #11 to #12 within Health IT and Data at 24 months; return -81.6% to -81.7%.
within_category,stock,Health IT and Data,DH,Definitive Healthcare,3,11,12,-1,-0.308152504563,-0.251075889577,0.057076614986,2026-08-03,2026-08-10,Definitive Healthcare moved from rank #11 to #12 within Health IT and Data at 3 months; return -30.8% to -25.1%.
within_category,stock,Health IT and Data,DOCS,Doximity,12,10,11,-1,-0.635269492412,-0.588465004506,0.046804487906,2026-08-03,2026-08-10,Doximity moved from rank #10 to #11 within Health IT and Data at 12 months; return -63.5% to -58.8%.
within_category,stock,Health IT and Data,DOCS,Doximity,24,7,8,-1,-0.195459792228,-0.230337078652,-0.034877286424,2026-08-03,2026-08-10,Doximity moved from rank #7 to #8 within Health IT and Data at 24 months; return -19.5% to -23.0%.
within_category,stock,Health IT and Data,DOCS,Doximity,3,9,8,1,-0.162930344275,0.0546574287914,0.217587773066,2026-08-03,2026-08-10,Doximity moved from rank #9 to #8 within Health IT and Data at 3 months; return -16.3% to +5.5%.
within_category,stock,Health IT and Data,HCAT,Health Catalyst,12,6,8,-2,-0.40625,-0.388692579505,0.017557420495,2026-08-03,2026-08-10,Health Catalyst moved from rank #6 to #8 within Health IT and Data at 12 months; return -40.6% to -38.9%.
within_category,stock,Health IT and Data,HCAT,Health Catalyst,24,10,11,-1,-0.652823920266,-0.73984962406,-0.087025703794,2026-08-03,2026-08-10,Health Catalyst moved from rank #10 to #11 within Health IT and Data at 24 months; return -65.3% to -74.0%.
within_category,stock,Health IT and Data,HCAT,Health Catalyst,3,2,4,-2,0.441379310345,0.138157894737,-0.303221415608,2026-08-03,2026-08-10,Health Catalyst moved from rank #2 to #4 within Health IT and Data at 3 months; return +44.1% to +13.8%.
within_category,stock,Health IT and Data,IQV,Iqvia,12,2,2,0,0.28813373527,0.327143333704,0.039009598434,2026-08-03,2026-08-10,Iqvia moved from rank #2 to #2 within Health IT and Data at 12 months; return +28.8% to +32.7%.
within_category,stock,Health IT and Data,IQV,Iqvia,24,5,5,0,0.00586347100364,0.00517960163389,-0.00068386936975,2026-08-03,2026-08-10,Iqvia moved from rank #5 to #5 within Health IT and Data at 24 months; return +0.6% to +0.5%.
within_category,stock,Health IT and Data,IQV,Iqvia,3,1,2,-1,0.489636813082,0.335683509597,-0.153953303485,2026-08-03,2026-08-10,Iqvia moved from rank #1 to #2 within Health IT and Data at 3 months; return +49.0% to +33.6%.
within_category,stock,Health IT and Data,MDRX,Veradigm,12,4,5,-1,-0.0103092783505,0.0105263157895,0.02083559414,2026-08-03,2026-08-10,Veradigm moved from rank #4 to #5 within Health IT and Data at 12 months; return -1.0% to +1.1%.
within_category,stock,Health IT and Data,MDRX,Veradigm,24,8,10,-2,-0.48772678762,-0.472527472527,0.015199315093,2026-08-03,2026-08-10,Veradigm moved from rank #8 to #10 within Health IT and Data at 24 months; return -48.8% to -47.3%.
within_category,stock,Health IT and Data,MDRX,Veradigm,3,8,7,1,-0.0103092783505,0.0762331838565,0.086542462207,2026-08-03,2026-08-10,Veradigm moved from rank #8 to #7 within Health IT and Data at 3 months; return -1.0% to +7.6%.
within_category,stock,Health IT and Data,ORCL,Oracle-Cerner,12,8,9,-1,-0.468660502414,-0.412037592482,0.056622909932,2026-08-03,2026-08-10,Oracle-Cerner moved from rank #8 to #9 within Health IT and Data at 12 months; return -46.9% to -41.2%.
within_category,stock,Health IT and Data,ORCL,Oracle-Cerner,24,4,4,0,0.015720319099,0.113281841587,0.097561522488,2026-08-03,2026-08-10,Oracle-Cerner moved from rank #4 to #4 within Health IT and Data at 24 months; return +1.6% to +11.3%.
within_category,stock,Health IT and Data,ORCL,Oracle-Cerner,3,10,11,-1,-0.244194843741,-0.249706557795,-0.005511714054,2026-08-03,2026-08-10,Oracle-Cerner moved from rank #10 to #11 within Health IT and Data at 3 months; return -24.4% to -25.0%.
within_category,stock,Health IT and Data,PHR,Phreesia,12,9,10,-1,-0.592634776006,-0.536838208071,0.055796567935,2026-08-03,2026-08-10,Phreesia moved from rank #9 to #10 within Health IT and Data at 12 months; return -59.3% to -53.7%.
within_category,stock,Health IT and Data,PHR,Phreesia,24,9,9,0,-0.52731277533,-0.458910034602,0.068402740728,2026-08-03,2026-08-10,Phreesia moved from rank #9 to #9 within Health IT and Data at 24 months; return -52.7% to -45.9%.
within_category,stock,Health IT and Data,PHR,Phreesia,3,6,3,3,0.10961737332,0.230088495575,0.120471122255,2026-08-03,2026-08-10,Phreesia moved from rank #6 to #3 within Health IT and Data at 3 months; return +11.0% to +23.0%.
within_category,stock,Health IT and Data,SOLV,Solventum,12,3,4,-1,0.19113341698,0.130671753645,-0.060461663335,2026-08-03,2026-08-10,Solventum moved from rank #3 to #4 within Health IT and Data at 12 months; return +19.1% to +13.1%.
within_category,stock,Health IT and Data,SOLV,Solventum,24,2,2,0,0.490839295062,0.369532926225,-0.121306368837,2026-08-03,2026-08-10,Solventum moved from rank #2 to #2 within Health IT and Data at 24 months; return +49.1% to +37.0%.
within_category,stock,Health IT and Data,SOLV,Solventum,3,4,6,-2,0.282305267897,0.130825838103,-0.151479429794,2026-08-03,2026-08-10,Solventum moved from rank #4 to #6 within Health IT and Data at 3 months; return +28.2% to +13.1%.
within_category,stock,Health IT and Data,VEEV,Veeva Systems,12,5,6,-1,-0.275706415497,-0.183107078297,0.0925993372,2026-08-03,2026-08-10,Veeva Systems moved from rank #5 to #6 within Health IT and Data at 12 months; return -27.6% to -18.3%.
within_category,stock,Health IT and Data,VEEV,Veeva Systems,24,3,3,0,0.0987221653098,0.233449290875,0.134727125565,2026-08-03,2026-08-10,Veeva Systems moved from rank #3 to #3 within Health IT and Data at 24 months; return +9.9% to +23.3%.
within_category,stock,Health IT and Data,VEEV,Veeva Systems,3,5,1,4,0.187529137529,0.385535649874,0.198006512345,2026-08-03,2026-08-10,Veeva Systems moved from rank #5 to #1 within Health IT and Data at 3 months; return +18.8% to +38.6%.
within_category,stock,Health IT and Data,WAY,Waystar,12,7,7,0,-0.406855858387,-0.299508528476,0.107347329911,2026-08-03,2026-08-10,Waystar moved from rank #7 to #7 within Health IT and Data at 12 months; return -40.7% to -30.0%.
within_category,stock,Health IT and Data,WAY,Waystar,24,6,6,0,-0.0217794253939,-0.0106165781952,0.0111628471987,2026-08-03,2026-08-10,Waystar moved from rank #6 to #6 within Health IT and Data at 24 months; return -2.2% to -1.1%.
within_category,stock,Health IT and Data,WAY,Waystar,3,7,5,2,0.00763723150358,0.133302151543,0.125664920039,2026-08-03,2026-08-10,Waystar moved from rank #7 to #5 within Health IT and Data at 3 months; return +0.8% to +13.3%.
within_category,stock,Health System Providers,HCA,HCA Healthcare,12,2,3,-1,0.127797854161,0.0832001257829,-0.0445977283781,2026-08-03,2026-08-10,HCA Healthcare moved from rank #2 to #3 within Health System Providers at 12 months; return +12.8% to +8.3%.
within_category,stock,Health System Providers,HCA,HCA Healthcare,24,2,2,0,0.149665886116,0.145358825159,-0.004307060957,2026-08-03,2026-08-10,HCA Healthcare moved from rank #2 to #2 within Health System Providers at 24 months; return +15.0% to +14.5%.
within_category,stock,Health System Providers,HCA,HCA Healthcare,3,3,5,-2,-0.0704241612598,-0.0501619982077,0.0202621630521,2026-08-03,2026-08-10,HCA Healthcare moved from rank #3 to #5 within Health System Providers at 3 months; return -7.0% to -5.0%.
within_category,stock,Health System Providers,THC,Tenet Health,12,1,1,0,0.611613637801,0.583101823892,-0.028511813909,2026-08-03,2026-08-10,Tenet Health moved from rank #1 to #1 within Health System Providers at 12 months; return +61.2% to +58.3%.
within_category,stock,Health System Providers,THC,Tenet Health,24,1,1,0,0.757224636182,0.746834599494,-0.010390036688,2026-08-03,2026-08-10,Tenet Health moved from rank #1 to #1 within Health System Providers at 24 months; return +75.7% to +74.7%.
within_category,stock,Health System Providers,THC,Tenet Health,3,1,1,0,0.390189338135,0.376877823301,-0.013311514834,2026-08-03,2026-08-10,Tenet Health moved from rank #1 to #1 within Health System Providers at 3 months; return +39.0% to +37.7%.
within_category,stock,Health System Providers,UHS,Universal Health Services,12,3,4,-1,0.0335010430728,0.0071967498549,-0.0263042932179,2026-08-03,2026-08-10,Universal Health Services moved from rank #3 to #4 within Health System Providers at 12 months; return +3.4% to +0.7%.
within_category,stock,Health System Providers,UHS,Universal Health Services,24,3,3,0,-0.201706161137,-0.193662299043,0.008043862094,2026-08-03,2026-08-10,Universal Health Services moved from rank #3 to #3 within Health System Providers at 24 months; return -20.2% to -19.4%.
within_category,stock,Health System Providers,UHS,Universal Health Services,3,2,4,-2,0.00862275449102,0.0210637797129,0.0124410252219,2026-08-03,2026-08-10,Universal Health Services moved from rank #2 to #4 within Health System Providers at 3 months; return +0.9% to +2.1%.
within_category,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,12,2,2,0,0.404457088668,0.638773388773,0.234316300105,2026-08-03,2026-08-10,Acadia Healthcare moved from rank #2 to #2 within Inpatient Non-Acute Providers at 12 months; return +40.4% to +63.9%.
within_category,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,24,4,4,0,-0.58293438468,-0.559513830679,0.023420554001,2026-08-03,2026-08-10,Acadia Healthcare moved from rank #4 to #4 within Inpatient Non-Acute Providers at 24 months; return -58.3% to -56.0%.
within_category,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,3,2,2,0,0.0635547576302,0.252184273233,0.188629515603,2026-08-03,2026-08-10,Acadia Healthcare moved from rank #2 to #2 within Inpatient Non-Acute Providers at 3 months; return +6.4% to +25.2%.
within_category,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,12,4,4,0,0.0234036671888,0.0650620853887,0.0416584181999,2026-08-03,2026-08-10,Encompass Health moved from rank #4 to #4 within Inpatient Non-Acute Providers at 12 months; return +2.3% to +6.5%.
within_category,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,24,3,2,1,0.238652838184,0.460919272049,0.222266433865,2026-08-03,2026-08-10,Encompass Health moved from rank #3 to #2 within Inpatient Non-Acute Providers at 24 months; return +23.9% to +46.1%.
within_category,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,3,3,3,0,0.0334015630815,0.180301602262,0.146900039181,2026-08-03,2026-08-10,Encompass Health moved from rank #3 to #3 within Inpatient Non-Acute Providers at 3 months; return +3.3% to +18.0%.
within_category,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,12,3,3,0,0.174036243822,0.139077382805,-0.034958861017,2026-08-03,2026-08-10,The Ensign Group moved from rank #3 to #3 within Inpatient Non-Acute Providers at 12 months; return +17.4% to +13.9%.
within_category,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,24,2,3,-1,0.298542274052,0.295362831858,-0.003179442194,2026-08-03,2026-08-10,The Ensign Group moved from rank #2 to #3 within Inpatient Non-Acute Providers at 24 months; return +29.9% to +29.5%.
within_category,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,3,4,4,0,-0.0302634443719,0.0671916010499,0.0974550454218,2026-08-03,2026-08-10,The Ensign Group moved from rank #4 to #4 within Inpatient Non-Acute Providers at 3 months; return -3.0% to +6.7%.
within_category,stock,Inpatient Non-Acute Providers,PACS,PACS Group,12,1,1,0,3.33239171375,3.34829443447,0.01590272072,2026-08-03,2026-08-10,PACS Group moved from rank #1 to #1 within Inpatient Non-Acute Providers at 12 months; return +333.2% to +334.8%.
within_category,stock,Inpatient Non-Acute Providers,PACS,PACS Group,24,1,1,0,0.413517665131,0.479083969466,0.065566304335,2026-08-03,2026-08-10,PACS Group moved from rank #1 to #1 within Inpatient Non-Acute Providers at 24 months; return +41.4% to +47.9%.
within_category,stock,Inpatient Non-Acute Providers,PACS,PACS Group,3,1,1,0,0.394242424242,0.442095861864,0.047853437622,2026-08-03,2026-08-10,PACS Group moved from rank #1 to #1 within Inpatient Non-Acute Providers at 3 months; return +39.4% to +44.2%.
within_category,stock,Payers,ALHC,Alignment Health,12,9,10,-1,0.144949884348,-0.00964851826327,-0.154598402611,2026-08-03,2026-08-10,Alignment Health moved from rank #9 to #10 within Payers at 12 months; return +14.5% to -1.0%.
within_category,stock,Payers,ALHC,Alignment Health,24,4,3,1,0.681766704417,0.667053364269,-0.014713340148,2026-08-03,2026-08-10,Alignment Health moved from rank #4 to #3 within Payers at 24 months; return +68.2% to +66.7%.
within_category,stock,Payers,ALHC,Alignment Health,3,10,10,0,-0.267028627838,-0.198549916341,0.068478711497,2026-08-03,2026-08-10,Alignment Health moved from rank #10 to #10 within Payers at 3 months; return -26.7% to -19.9%.
within_category,stock,Payers,CI,Cigna,12,10,9,1,0.0641421652748,0.0276100400146,-0.0365321252602,2026-08-03,2026-08-10,Cigna moved from rank #10 to #9 within Payers at 12 months; return +6.4% to +2.8%.
within_category,stock,Payers,CI,Cigna,24,6,7,-1,-0.143256270916,-0.159606116499,-0.016349845583,2026-08-03,2026-08-10,Cigna moved from rank #6 to #7 within Payers at 24 months; return -14.3% to -16.0%.
within_category,stock,Payers,CI,Cigna,3,9,9,0,-0.013609049134,-0.0193362493925,-0.0057272002585,2026-08-03,2026-08-10,Cigna moved from rank #9 to #9 within Payers at 3 months; return -1.4% to -1.9%.
within_category,stock,Payers,CLOV,Clover Health,12,5,2,3,0.5,1.18348623853,0.68348623853,2026-08-03,2026-08-10,Clover Health moved from rank #5 to #2 within Payers at 12 months; return +50.0% to +118.3%.
within_category,stock,Payers,CLOV,Clover Health,24,1,1,0,1.21808510638,1.55913978495,0.34105467857,2026-08-03,2026-08-10,Clover Health moved from rank #1 to #1 within Payers at 24 months; return +121.8% to +155.9%.
within_category,stock,Payers,CLOV,Clover Health,3,3,1,2,0.538745387454,0.525641025641,-0.013104361813,2026-08-03,2026-08-10,Clover Health moved from rank #3 to #1 within Payers at 3 months; return +53.9% to +52.6%.
within_category,stock,Payers,CNC,Centene,12,1,1,0,1.40138942493,1.57014458773,0.1687551628,2026-08-03,2026-08-10,Centene moved from rank #1 to #1 within Payers at 12 months; return +140.1% to +157.0%.
within_category,stock,Payers,CNC,Centene,24,7,6,1,-0.19643549012,-0.134605263158,0.061830226962,2026-08-03,2026-08-10,Centene moved from rank #7 to #6 within Payers at 24 months; return -19.6% to -13.5%.
within_category,stock,Payers,CNC,Centene,3,5,4,1,0.166479190101,0.17530378842,0.008824598319,2026-08-03,2026-08-10,Centene moved from rank #5 to #4 within Payers at 3 months; return +16.6% to +17.5%.
within_category,stock,Payers,CVS,CVS Health,12,4,5,-1,0.671682407556,0.46017699115,-0.211505416406,2026-08-03,2026-08-10,CVS Health moved from rank #4 to #5 within Payers at 12 months; return +67.2% to +46.0%.
within_category,stock,Payers,CVS,CVS Health,24,3,2,1,0.760451786918,0.675713535283,-0.084738251635,2026-08-03,2026-08-10,CVS Health moved from rank #3 to #2 within Payers at 24 months; return +76.0% to +67.6%.
within_category,stock,Payers,CVS,CVS Health,3,4,6,-2,0.27214033378,0.0568746548868,-0.215265678893,2026-08-03,2026-08-10,CVS Health moved from rank #4 to #6 within Payers at 3 months; return +27.2% to +5.7%.
within_category,stock,Payers,ELV,Elevance,12,7,7,0,0.368382727736,0.340861934079,-0.027520793657,2026-08-03,2026-08-10,Elevance moved from rank #7 to #7 within Payers at 12 months; return +36.8% to +34.1%.
within_category,stock,Payers,ELV,Elevance,24,8,8,0,-0.282049322814,-0.259120040596,0.022929282218,2026-08-03,2026-08-10,Elevance moved from rank #8 to #8 within Payers at 24 months; return -28.2% to -25.9%.
within_category,stock,Payers,ELV,Elevance,3,8,8,0,0.0084791241816,0.0426640569207,0.0341849327391,2026-08-03,2026-08-10,Elevance moved from rank #8 to #8 within Payers at 3 months; return +0.8% to +4.3%.
within_category,stock,Payers,HUM,Humana,12,6,6,0,0.471568389549,0.443677816109,-0.02789057344,2026-08-03,2026-08-10,Humana moved from rank #6 to #6 within Payers at 12 months; return +47.2% to +44.4%.
within_category,stock,Payers,HUM,Humana,24,5,5,0,0.0212467372085,0.0973975999772,0.0761508627687,2026-08-03,2026-08-10,Humana moved from rank #5 to #5 within Payers at 24 months; return +2.1% to +9.7%.
within_category,stock,Payers,HUM,Humana,3,2,2,0,0.557419851903,0.400203665988,-0.157216185915,2026-08-03,2026-08-10,Humana moved from rank #2 to #2 within Payers at 3 months; return +55.7% to +40.0%.
within_category,stock,Payers,MOH,Molina Healthcare,12,8,8,0,0.261006897441,0.252071383047,-0.008935514394,2026-08-03,2026-08-10,Molina Healthcare moved from rank #8 to #8 within Payers at 12 months; return +26.1% to +25.2%.
within_category,stock,Payers,MOH,Molina Healthcare,24,10,10,0,-0.43620485921,-0.419096339228,0.017108519982,2026-08-03,2026-08-10,Molina Healthcare moved from rank #10 to #10 within Payers at 24 months; return -43.6% to -41.9%.
within_category,stock,Payers,MOH,Molina Healthcare,3,7,7,0,0.0151530877011,0.0565236097666,0.0413705220655,2026-08-03,2026-08-10,Molina Healthcare moved from rank #7 to #7 within Payers at 3 months; return +1.5% to +5.7%.
within_category,stock,Payers,OSCR,Oscar Health,12,2,3,-1,1.29896907216,0.804657179819,-0.494311892341,2026-08-03,2026-08-10,Oscar Health moved from rank #2 to #3 within Payers at 12 months; return +129.9% to +80.5%.
within_category,stock,Payers,OSCR,Oscar Health,24,2,4,-2,0.901339829476,0.545706371191,-0.355633458285,2026-08-03,2026-08-10,Oscar Health moved from rank #2 to #4 within Payers at 24 months; return +90.1% to +54.6%.
within_category,stock,Payers,OSCR,Oscar Health,3,1,3,-2,0.6884802596,0.309244486157,-0.379235773443,2026-08-03,2026-08-10,Oscar Health moved from rank #1 to #3 within Payers at 3 months; return +68.8% to +30.9%.
within_category,stock,Payers,UNH,UnitedHealth,12,3,4,-1,0.742860747781,0.62254374427,-0.120317003511,2026-08-03,2026-08-10,UnitedHealth moved from rank #3 to #4 within Payers at 12 months; return +74.3% to +62.3%.
within_category,stock,Payers,UNH,UnitedHealth,24,9,9,0,-0.297424681688,-0.271458228936,0.025966452752,2026-08-03,2026-08-10,UnitedHealth moved from rank #9 to #9 within Payers at 24 months; return -29.7% to -27.1%.
within_category,stock,Payers,UNH,UnitedHealth,3,6,5,1,0.123705190086,0.0713195431338,-0.0523856469522,2026-08-03,2026-08-10,UnitedHealth moved from rank #6 to #5 within Payers at 3 months; return +12.4% to +7.1%.
within_category,stock,Value-Based Care,AGL,Agilon Health,12,1,1,0,1.15552941176,3.37316849817,2.21763908641,2026-08-03,2026-08-10,Agilon Health moved from rank #1 to #1 within Value-Based Care at 12 months; return +115.6% to +337.3%.
