report_date,market_data_as_of,entity_type,category,ticker,name,horizon_months,price_return,rank,overall_rank,within_category_rank,market_cap,market_cap_coverage,price_date
2026-08-10,2026-08-07,category,Payers,,Payers,12,0.531294337324,5,,,769783972395,1,2026-08-07
2026-08-10,2026-08-07,category,Health Care Real Estate,,Health Care Real Estate,12,0.364251877603,6,,,266432919584,0.989606378205,2026-08-07
2026-08-10,2026-08-07,category,Pharma Distribution,,Pharma Distribution,12,0.301601906138,7,,,222577856249,1,2026-08-07
2026-08-10,2026-08-07,category,Health System Providers,,Health System Providers,12,0.161300007794,8,,,119831113197,1,2026-08-07
2026-08-10,2026-08-07,category,"Digital Health, Specialty, Benefits",,"Digital Health, Specialty, Benefits",12,0.10782356663,9,,,26312964338.3,1,2026-08-07
2026-08-10,2026-08-07,category,Health IT and Data,,Health IT and Data,12,-0.316780857156,10,,,470568402022,1,2026-07-31
2026-08-10,2026-08-07,category,Precision Diagnostics,,Precision Diagnostics,24,1.40172247881,1,,,168611092169,0.961195568365,2026-08-07
2026-08-10,2026-08-07,category,Outpatient and Home Providers,,Outpatient and Home Providers,24,1.04915698664,2,,,64788787758.1,1,2026-08-07
2026-08-10,2026-08-07,category,Health Care Real Estate,,Health Care Real Estate,24,0.786511274493,3,,,266432919584,0.989606378205,2026-08-07
2026-08-10,2026-08-07,category,Pharma Distribution,,Pharma Distribution,24,0.700624107158,4,,,222577856249,1,2026-08-07
2026-08-10,2026-08-07,category,"Digital Health, Specialty, Benefits",,"Digital Health, Specialty, Benefits",24,0.575136955385,5,,,26312964338.3,0.955175769491,2026-08-07
2026-08-10,2026-08-07,category,Inpatient Non-Acute Providers,,Inpatient Non-Acute Providers,24,0.320951783998,6,,,31441382422.3,1,2026-08-07
2026-08-10,2026-08-07,category,Health System Providers,,Health System Providers,24,0.212418257523,7,,,119831113197,1,2026-08-07
2026-08-10,2026-08-07,category,Health IT and Data,,Health IT and Data,24,0.115304157376,8,,,470568402022,1,2026-07-31
2026-08-10,2026-08-07,category,Payers,,Payers,24,-0.0497519336661,9,,,769783972395,1,2026-08-07
2026-08-10,2026-08-07,category,Value-Based Care,,Value-Based Care,24,-0.121215940607,10,,,7199786717.83,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",AMWL,Amwell,3,0.696361355082,1,6,1,179616192.25,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,WELL,Welltower,3,0.103853142618,1,45,1,166862860587,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,VEEV,Veeva Systems,3,0.385535649874,1,15,1,33102693840,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,THC,Tenet Health,3,0.376877823301,1,16,1,20514630820,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,PACS,PACS Group,3,0.442095861864,1,10,1,7282112019.76,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,AVAH,Aveanna Healthcare,3,0.408011869436,1,12,1,2038188700.08,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CLOV,Clover Health,3,0.525641025641,1,9,1,2196273631.08,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,CAH,Cardinal Health,3,0.287231146202,1,23,1,54698777435.2,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,TXG,10x Genomics,3,1.4087962963,1,2,1,6076123205.54,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,PIII,P3 Health,3,2.26390259026,1,1,1,32693184.14,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",OMDA,Omada Health,3,0.597165991903,2,8,2,1179458378.88,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,DOC,Healthpeak properties,3,0.0901221995927,2,47,2,15050032094.7,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,IQV,Iqvia,3,0.335683509597,2,18,2,38684292000,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,ARDT,Ardent Health Partners,3,0.142433234421,2,38,2,1541012833.25,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,3,0.252184273233,2,27,2,2757630145.5,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,LFST,Lifestance Health,3,0.407792207792,2,13,2,4001624847.36,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,HUM,Humana,3,0.400203665988,2,14,2,43692420868.9,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,HSIC,Henry Schein,3,0.244422479526,2,28,2,10151122216.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,NEO,NeoGenomics,3,0.849330357143,2,3,2,2092864917.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,AGL,Agilon Health,3,0.761202286557,2,4,2,2073627800,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",CON,Concentra Group,3,0.409768211921,3,11,3,3982170593.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,VTR,"Ventas, Inc",3,0.0699060279624,3,53,3,47965614030.1,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,PHR,Phreesia,3,0.230088495575,3,30,3,663241568.97,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,CYH,Community Health Systems,3,0.0752688172043,3,51,3,417387696.72,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,3,0.180301602262,3,35,3,11018041815.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,USPH,US Physical Therapy,3,0.35014336313,3,17,3,1154497333.54,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,OSCR,Oscar Health,3,0.309244486157,3,20,3,9412611460,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,COR,Cencora,3,0.227439865175,3,31,3,59590161456.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,GH,Guardant Health,3,0.760501567398,3,5,3,21443206004.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,PRVA,Privia Health Group,3,-0.0264527320035,3,70,3,2982712892.58,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",GDRX,GoodRx,3,0.260273972603,4,25,4,1039733395.11,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,3,0.0269124814579,4,61,4,15143989930,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,HCAT,Health Catalyst,3,0.138157894737,4,40,4,154438501.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,UHS,Universal Health Services,3,0.0210637797129,4,62,4,10196742962.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,3,0.0671916010499,4,54,4,10383598441.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,CHE,Chemed (Vitas),3,0.302786027436,4,21,4,7054119350.92,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CNC,Centene,3,0.17530378842,4,36,4,30736368900,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,MCK,McKesson,3,0.181350106645,4,34,4,97224871780.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,NTRA,Natera,3,0.658257825371,4,7,4,39411440972.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,EVH,Evolent Health,3,-0.055023923445,4,72,4,347566497.03,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",HQY,HealthEquity,3,0.233262611975,5,29,5,8775718420.29,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,3,0.0139759036145,5,63,5,5277860538.96,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,WAY,Waystar,3,0.133302151543,5,42,5,4047809061.76,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,HCA,HCA Healthcare,3,-0.0501619982077,5,71,5,87161338885,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,ADUS,Addus HomeCare,3,0.201968464397,5,32,5,2121438440.16,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,UNH,UnitedHealth,3,0.0713195431338,5,52,5,380076600000,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,AHCO,Accendra Health,3,-0.496460176991,5,82,5,912923359.92,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,ILMN,Illumina,3,0.324781505498,5,19,5,30654510000,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,ASTH,Astrana Health,3,-0.0900763358779,5,74,5,1763186344.08,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",PGNY,Progyny,3,0.184654300169,6,33,6,2465903007.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,NHI,National Health Investors,3,0.000531490831783,6,66,6,3715308205.35,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,SOLV,Solventum,3,0.130825838103,6,43,6,13571702000,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,OPCH,Option Care Health,3,0.159921989274,6,37,6,3449554146.29,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CVS,CVS Health,3,0.0568746548868,6,55,6,135133460000,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,CERT,Certara,3,0.299524564184,6,22,6,1189802484,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",HIMS,Hims & Hers,3,0.117438981252,7,44,7,6427580190.15,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,CTRE,CareTrust REIT,3,-0.00913461538462,7,67,7,9648051197.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,MDRX,Veradigm,3,0.0762331838565,7,49,7,,0,2026-07-31
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,BTSG,BrightSpring Health Services,3,0.138610249863,7,39,7,12419938407.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,MOH,Molina Healthcare,3,0.0565236097666,7,56,7,10211364000,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,DGX,Quest Diagnostics,3,0.271946208442,7,24,7,25796461699.2,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,3,0.00578034682081,8,64,8,874415594.52,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,MPT,Medical Properties Trust,3,-0.0909090909091,8,75,8,2769203000,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,DOCS,Doximity,3,0.0546574287914,8,57,8,3812680930.62,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,FMS,Fresenius,3,0.101679527916,8,46,8,13782736811.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,ELV,Elevance,3,0.0426640569207,8,59,8,81508153953.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,LH,Labcorp Holdings,3,0.255981426098,8,26,8,25268306000,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,3,-0.0165517241379,9,68,9,1219099780.91,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,3,0.0335294117647,9,60,9,669685380,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,PNTG,Pennant Group,3,0.0863509749304,9,48,9,1342375375.77,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CI,Cigna,3,-0.0193362493925,9,69,9,73736307618.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,QDEL,QuidelOrtho,3,0.1375,9,41,9,1198797586.62,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",LFMD,LifeMD,3,-0.255230125523,10,81,10,169268785,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,OMCL,Omnicell,3,-0.159972615244,10,77,10,1689541469.35,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,SGRY,Surgery Partners,3,0.0754847645429,10,50,10,2014137694.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,ALHC,Alignment Health,3,-0.198549916341,10,78,10,3080411962.65,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,TEM,Tempus AI,3,0.0439229843562,10,58,10,8489455269.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,ORCL,Oracle-Cerner,3,-0.249706557795,11,79,11,374086768770,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,DVA,Davita,3,-0.074905612887,11,73,11,15410176650,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,BLLN,BillionToOne,3,0.0046256454389,11,65,11,6542857599,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,DH,Definitive Healthcare,3,-0.251075889577,12,80,12,85548500,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,PACB,PacBio,3,-0.159574468085,12,76,12,447266430.72,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,12,1.088,1,11,1,874415594.52,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,WELL,Welltower,12,0.409986311968,1,27,1,166862860587,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,12,0.473993288591,1,23,1,669685380,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,THC,Tenet Health,12,0.583101823892,1,18,1,20514630820,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,PACS,PACS Group,12,3.34829443447,1,2,1,7282112019.76,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,BTSG,BrightSpring Health Services,12,2.00433108758,1,5,1,12419938407.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CNC,Centene,12,1.57014458773,1,7,1,30736368900,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,CAH,Cardinal Health,12,0.501810558414,1,21,1,54698777435.2,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,TXG,10x Genomics,12,3.23352318959,1,3,1,6076123205.54,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,AGL,Agilon Health,12,3.37316849817,1,1,1,2073627800,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",AMWL,Amwell,12,0.857142857143,2,13,2,179616192.25,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,VTR,"Ventas, Inc",12,0.361528365174,2,28,2,47965614030.1,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,IQV,Iqvia,12,0.327143333704,2,32,2,38684292000,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,CYH,Community Health Systems,12,0.204819277108,2,42,2,417387696.72,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,ACHC,Acadia Healthcare,12,0.638773388773,2,16,2,2757630145.5,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,LFST,Lifestance Health,12,1.48054919908,2,8,2,4001624847.36,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CLOV,Clover Health,12,1.18348623853,2,9,2,2196273631.08,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,HSIC,Henry Schein,12,0.336518046709,2,31,2,10151122216.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,GH,Guardant Health,12,2.10676747188,2,4,2,21443206004.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,PIII,P3 Health,12,0.728358208955,2,15,2,32693184.14,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",CON,Concentra Group,12,0.575393154487,3,19,3,3982170593.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,DOC,Healthpeak properties,12,0.262382075472,3,36,3,15050032094.7,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,OMCL,Omnicell,12,0.193966915342,3,44,3,1689541469.35,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,HCA,HCA Healthcare,12,0.0832001257829,3,52,3,87161338885,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,ENSG,The Ensign Group,12,0.139077382805,3,45,3,10383598441.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,AVAH,Aveanna Healthcare,12,0.545602605863,3,20,3,2038188700.08,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,OSCR,Oscar Health,12,0.804657179819,3,14,3,9412611460,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,MCK,McKesson,12,0.300637171318,3,33,3,97224871780.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,NEO,NeoGenomics,12,1.85689655172,3,6,3,2092864917.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,ASTH,Astrana Health,12,0.273504273504,3,34,3,1763186344.08,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",OMDA,Omada Health,12,0.244479495268,4,39,4,1179458378.88,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,CTRE,CareTrust REIT,12,0.252887537994,4,37,4,9648051197.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,SOLV,Solventum,12,0.130671753645,4,46,4,13571702000,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,UHS,Universal Health Services,12,0.0071967498549,4,59,4,10196742962.4,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,EHC,Encompass Health,12,0.0650620853887,4,53,4,11018041815.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,PNTG,Pennant Group,12,0.5,4,22,4,1342375375.77,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,UNH,UnitedHealth,12,0.62254374427,4,17,4,380076600000,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,COR,Cencora,12,0.123908392663,4,49,4,59590161456.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,NTRA,Natera,12,1.11977624218,4,10,4,39411440972.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,PRVA,Privia Health Group,12,0.0908649173955,4,50,4,2982712892.58,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",PGNY,Progyny,12,0.229759299781,5,40,5,2465903007.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,OHI,Omega Healthcare Investors,12,0.213016270338,5,41,5,15143989930,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,MDRX,Veradigm,12,0.0105263157895,5,57,5,,0,2026-07-31
2026-08-10,2026-08-07,stock,Health System Providers,ARDT,Ardent Health Partners,12,-0.0285954583684,5,62,5,1541012833.25,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,DVA,Davita,12,0.419073359073,5,26,5,15410176650,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CVS,CVS Health,12,0.46017699115,5,24,5,135133460000,1,2026-08-07
2026-08-10,2026-08-07,stock,Pharma Distribution,AHCO,Accendra Health,12,-0.38084874864,5,71,5,912923359.92,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,ILMN,Illumina,12,0.987732656514,5,12,5,30654510000,1,2026-08-07
2026-08-10,2026-08-07,stock,Value-Based Care,EVH,Evolent Health,12,-0.561111111111,5,78,5,347566497.03,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",HQY,HealthEquity,12,0.124449220849,6,47,6,8775718420.29,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,SBRA,Sabra Health Care REIT,12,0.123931623932,6,48,6,5277860538.96,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,VEEV,Veeva Systems,12,-0.183107078297,6,67,6,33102693840,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,CHE,Chemed (Vitas),12,0.269657501206,6,35,6,7054119350.92,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,HUM,Humana,12,0.443677816109,6,25,6,43692420868.9,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,DGX,Quest Diagnostics,12,0.346914556962,6,29,6,25796461699.2,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",GDRX,GoodRx,12,0.0605187319885,7,54,7,1039733395.11,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,NHI,National Health Investors,12,0.00507207688201,7,60,7,3715308205.35,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,WAY,Waystar,12,-0.299508528476,7,69,7,4047809061.76,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,ADUS,Addus HomeCare,12,0.0861239676922,7,51,7,2121438440.16,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,ELV,Elevance,12,0.340861934079,7,30,7,81508153953.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,LH,Labcorp Holdings,12,0.200564227948,7,43,7,25268306000,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",TDOC,Teladoc,12,0.0244252873563,8,56,8,1219099780.91,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,HCAT,Health Catalyst,12,-0.388692579505,8,72,8,154438501.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,FMS,Fresenius,12,0.00830909846282,8,58,8,13782736811.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,MOH,Molina Healthcare,12,0.252071383047,8,38,8,10211364000,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,PACB,PacBio,12,-0.122222222222,8,64,8,447266430.72,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",HIMS,Hims & Hers,12,-0.391798228725,9,73,9,6427580190.15,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,ORCL,Oracle-Cerner,12,-0.412037592482,9,74,9,374086768770,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,USPH,US Physical Therapy,12,-0.0870209854015,9,63,9,1154497333.54,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CI,Cigna,12,0.0276100400146,9,55,9,73736307618.3,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,TEM,Tempus AI,12,-0.144898965007,9,65,9,8489455269.8,1,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",LFMD,LifeMD,12,-0.478005865103,10,75,10,169268785,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,PHR,Phreesia,12,-0.536838208071,10,77,10,663241568.97,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,OPCH,Option Care Health,12,-0.156382978723,10,66,10,3449554146.29,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,ALHC,Alignment Health,12,-0.00964851826327,10,61,10,3080411962.65,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,CERT,Certara,12,-0.250457038391,10,68,10,1189802484,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,DOCS,Doximity,12,-0.588465004506,11,79,11,3812680930.62,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,SGRY,Surgery Partners,12,-0.343062605753,11,70,11,2014137694.8,1,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,QDEL,QuidelOrtho,12,-0.486198243413,11,76,11,1198797586.62,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,DH,Definitive Healthcare,12,-0.815155440415,12,80,12,85548500,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,MPT,Medical Properties Trust,12,,,,,2769203000,0,2026-08-07
2026-08-10,2026-08-07,stock,Precision Diagnostics,BLLN,BillionToOne,12,,,,,6542857599,0,2026-08-07
2026-08-10,2026-08-07,stock,"Digital Health, Specialty, Benefits",TALK,Talkspace,24,2.08875739645,1,3,1,874415594.52,1,2026-08-07
2026-08-10,2026-08-07,stock,Health Care Real Estate,WELL,Welltower,24,1.01805792164,1,8,1,166862860587,1,2026-08-07
2026-08-10,2026-08-07,stock,Health IT and Data,CCSI,Consensus Cloud Solutions,24,0.768495218923,1,12,1,669685380,1,2026-08-07
2026-08-10,2026-08-07,stock,Health System Providers,THC,Tenet Health,24,0.746834599494,1,13,1,20514630820,1,2026-08-07
2026-08-10,2026-08-07,stock,Inpatient Non-Acute Providers,PACS,PACS Group,24,0.479083969466,1,24,1,7282112019.76,1,2026-08-07
2026-08-10,2026-08-07,stock,Outpatient and Home Providers,BTSG,BrightSpring Health Services,24,4.40987868284,1,2,1,12419938407.6,1,2026-08-07
2026-08-10,2026-08-07,stock,Payers,CLOV,Clover Health,24,1.55913978495,1,5,1,2196273631.08,1,2026-08-07
